"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"209414_at",-0.050510977906052,5.78310828935514,-1.07749666745797,0.283649208641108,0.396720770534134,-6.83536955987319
"34408_at",-0.0515238627484168,7.59465744130841,-1.07727168611556,0.283749221994762,0.396835744286028,-6.83561072822838
"214659_x_at",-0.0521285226129473,7.71660005128972,-1.07721557907663,0.28377416762588,0.396845724689813,-6.83567086439133
"210965_x_at",0.0322077688902183,4.29591865417757,1.07699760821929,0.283871093470412,0.396951668395416,-6.83590445894861
"206280_at",-0.058653036398663,6.82872571333645,-1.07696509439514,0.283885553451032,0.396951668395416,-6.83593929933086
"214124_x_at",-0.0762341964655175,6.92222286329907,-1.07667363115363,0.284015199444359,0.397108030948023,-6.83625157252775
"213688_at",0.0535254074053481,6.33556450837383,1.07551636761577,0.284530363711595,0.397803368966337,-6.83749064624599
"219106_s_at",0.114841501323364,4.4234918598785,1.07546646348767,0.284552593305361,0.397809488463727,-6.83754404890082
"206312_at",-0.0561446471368752,5.07353393871963,-1.07535356883185,0.28460288617333,0.397832048069704,-6.83766484908164
"211184_s_at",-0.0696482820408159,7.11437849033645,-1.07535008697209,0.28460443738631,0.397832048069704,-6.83766857456368
"217463_s_at",-0.0320747617100631,4.39410020741122,-1.07529626252486,0.284628417602603,0.397840611556818,-6.83772616355211
"208077_at",-0.0685563778972552,6.55748395965421,-1.07454912230987,0.284961431501271,0.398267614776856,-6.83852526815818
"212734_x_at",-0.0661277937051376,13.2840334684112,-1.07453067710577,0.284969656240282,0.398267614776856,-6.83854498936889
"216152_at",-0.0365906405608726,7.73731882315888,-1.07429692927846,0.285073898784401,0.398383886233214,-6.83879487874991
"217037_at",-0.0366378975816325,4.44125796986916,-1.07424141220439,0.285098661106946,0.398383886233214,-6.83885422175802
"214610_at",0.0333094076365237,6.46157112634579,1.0742238688723,0.285106486279274,0.398383886233214,-6.83887297345671
"205586_x_at",-0.04637199267734,6.65753705818692,-1.07394962935394,0.285228829476728,0.398529847456102,-6.83916606334117
"208157_at",0.0814941988610134,6.7899300697757,1.07370891925435,0.285336244251824,0.398636587800376,-6.83942325873379
"221680_s_at",-0.07670080420373,6.6664477268785,-1.07368203360082,0.285348243460748,0.398636587800376,-6.83945198217678
"216130_at",0.0552084080126666,7.75590941614019,1.07365817276364,0.285358892967903,0.398636587800376,-6.83947747345008
"201765_s_at",0.0804624160443358,9.6494896948785,1.07346322718286,0.285445910781494,0.398733151325478,-6.83968571909385
"217998_at",-0.0487904864524982,9.18415375987851,-1.07339344590697,0.285477063453446,0.398751670841418,-6.8397602521651
"221793_at",-0.0423656552582695,6.53900556401869,-1.07271300363906,0.285780957560926,0.399151126822747,-6.84048678091486
"201922_at",-0.0718311658617161,10.4132640840374,-1.07248078328166,0.285884720820398,0.399262756280077,-6.84073462637884
"215737_x_at",0.0426321223054187,9.36233595598131,1.07245394033924,0.285896716743926,0.399262756280077,-6.84076327208021
"214708_at",-0.0809362751829693,5.9171737788972,-1.07219510683385,0.286012405325615,0.399399287326608,-6.84103945270412
"210530_s_at",-0.0610935895538353,7.699650682,-1.07214835491754,0.286033305045885,0.399403442557806,-6.84108933099301
"213748_at",0.0532714658814224,7.89551500565421,1.07192945039228,0.286131176841896,0.399492345424139,-6.8413228456767
"210476_s_at",0.0395117619134413,6.41735388020561,1.07192575510253,0.286132829195766,0.399492345424139,-6.84132678719738
"214218_s_at",-0.361119957049261,5.86835637300935,-1.07171244352095,0.28622822284015,0.399600494301552,-6.84155428997895
"213585_s_at",-0.0508477893071781,7.1469255791028,-1.07156922661475,0.286292282134837,0.399664886781768,-6.84170700995415
"220850_at",-0.0428892366463752,4.16189821487851,-1.07152528137722,0.286311940308783,0.399667290979178,-6.84175386714457
"221742_at",0.0594712489148491,9.19486746592523,1.07125430966432,0.286433175439715,0.399811478847605,-6.84204275275141
"202977_s_at",-0.0467034682660096,5.62435113097196,-1.07101877431832,0.286538584583223,0.399933559678544,-6.84229380119024
"206964_at",0.0341003795654469,5.33850242385981,1.0708855225244,0.286598230526986,0.399990997955324,-6.8424358054269
"207998_s_at",0.0514884758986628,7.21888136820561,1.0708151202282,0.286629747316352,0.399990997955324,-6.84251082500777
"201776_s_at",0.0838802732976784,8.4942830192243,1.0708065398621,0.286633588625886,0.399990997955324,-6.84251996778099
"216229_x_at",0.0629712312614347,8.03961405635514,1.07048100634948,0.286779351448793,0.400169346128965,-6.84286678567501
"221755_at",0.0784719426456727,7.18133121572897,1.07034610733575,0.286839769502492,0.40020878104281,-6.84301047454597
"210647_x_at",0.0461160742836021,8.57018401772897,1.07033770537378,0.286843532829274,0.40020878104281,-6.8430194233832
"216604_s_at",0.0693159351041522,7.06093670674766,1.07019449534826,0.286907683297634,0.400273222321636,-6.84317194422872
"218461_at",-0.0645728052047855,7.7183327906729,-1.07012668614911,0.286938061634878,0.400290542002754,-6.84324415508243
"219482_at",-0.0467977037223788,7.29913948571028,-1.06983168390695,0.287070247462111,0.400449876311394,-6.84355825447764
"206852_at",-0.0309060257142858,4.23347904627103,-1.06967459035185,0.28714065559634,0.400523019008028,-6.84372548298546
"215675_at",-0.0457972732269531,5.93192432336449,-1.06949093007184,0.287222985717512,0.400612781093098,-6.84392096169509
"209936_at",0.0686208514922593,7.50130371765421,1.06853100118053,0.287653559682386,0.401180876652082,-6.8449421266743
"214111_at",0.0327906747878254,4.78665866116822,1.06850262425282,0.287666294805321,0.401180876652082,-6.84497230016978
"221321_s_at",0.0341423770781144,5.79906767193458,1.06839014592669,0.287716777119038,0.401222066659261,-6.84509189187762
"220955_x_at",-0.080715834727657,6.76824656529907,-1.06835658388053,0.28773184154804,0.401222066659261,-6.84512757407508
"205848_at",-0.0978352570485573,5.31796688942991,-1.06811390209206,0.287840786078609,0.40134886654087,-6.84538555367926
"207674_at",0.0292866914584799,4.54318290749533,1.06797596689237,0.287902720419624,0.401410106314008,-6.8455321582574
"217990_at",-0.0697811021590436,8.98348312585981,-1.06757413050058,0.288083201087013,0.401636612014135,-6.84595914483781
"219287_at",0.0567153540344828,8.83168559481308,1.06721978901924,0.288242414075854,0.401833440493759,-6.84633553335076
"203882_at",-0.076902899646727,10.7453582283084,-1.06651005873571,0.288561491513511,0.402253094488305,-6.84708905492544
"207844_at",-0.0628970455014081,6.71964072970093,-1.0663411411804,0.288637468279076,0.402311824372717,-6.84726832260423
"213207_s_at",-0.0414710232406759,6.45955332252336,-1.0663361099513,0.28863973146554,0.402311824372717,-6.84727366168657
"204762_s_at",-0.0608195017153414,6.38907110798131,-1.06613135176461,0.288731847669407,0.402415046385876,-6.84749092778499
"204608_at",-0.0792500354919067,8.3740692783271,-1.06603199807301,0.288776551947275,0.402452180063864,-6.84759633590056
"207862_at",-0.0611790121386349,6.69434202272897,-1.06556322314109,0.288987541423666,0.40272103724475,-6.84809354731776
"214722_at",-0.100038436957425,9.83929023862617,-1.06540929689049,0.289056844580987,0.402792424976433,-6.84825676422888
"213561_at",0.0529822757628439,7.53007056426168,1.06519914238167,0.289151482061012,0.402899104224958,-6.848479565935
"221590_s_at",0.0597666334356083,6.84467836419626,1.06515638704136,0.289170738379153,0.402900741780946,-6.84852488904301
"212772_s_at",0.0483011019616479,6.89407429979439,1.06499977920087,0.289241279513654,0.40297382964879,-6.848690887105
"209001_s_at",0.0450834768684021,10.8816400195327,1.06476021046162,0.289349211605204,0.403098998574477,-6.84894477416261
"210412_at",0.04711239877164,6.98139280235514,1.06466472300377,0.289392238911009,0.403133737162667,-6.84904595303528
"200766_at",0.153691512144969,10.0952019266916,1.06459056121012,0.289425659740158,0.403155090078762,-6.84912452902266
"210867_at",0.0365300648923297,4.66653144771963,1.06438551399141,0.289518077480009,0.403258614857297,-6.84934175298647
"207823_s_at",-0.0736017465619282,7.4405975503271,-1.06415644601743,0.28962134554735,0.403377238754397,-6.84958437572402
"217558_at",0.0393806864581282,5.66556369996262,1.06403890866092,0.289674343316821,0.403425837008045,-6.8497088483308
"215281_x_at",0.0473865916344124,4.8172708138972,1.06393812519831,0.289719792002786,0.403463916330109,-6.84981556776421
"213635_s_at",0.0337665249827585,4.83725281400935,1.0635720068568,0.289884935423073,0.403668667418594,-6.85020316654105
"210322_x_at",0.0450467535819849,6.8871330198785,1.06350416364339,0.28991554422349,0.403686063358872,-6.85027497581947
"212806_at",0.0651151540770582,5.50247965133645,1.06313854818539,0.290080536807397,0.403890564963711,-6.8506618876638
"214718_at",0.0838210213581991,7.79277429171028,1.06288409679431,0.290195401798896,0.404002622787881,-6.85093108346461
"201783_s_at",0.0451646279718505,9.92161923708411,1.06287993771788,0.290197279555842,0.404002622787881,-6.85093548301822
"216011_at",0.0448409745605211,7.64363338995327,1.06251855768551,0.290360468558703,0.404171562494832,-6.85131769361625
"213212_x_at",0.0989482112646022,7.59060532281308,1.0624936133369,0.290371735030642,0.404171562494832,-6.85134407110374
"204960_at",-0.0868609642304714,7.21135657028037,-1.06249071482757,0.290373044203193,0.404171562494832,-6.85134713610311
"205587_at",0.0510230473662915,6.16218083591589,1.06226174366327,0.290476476557801,0.404290276523265,-6.85158923347057
"221719_s_at",-0.0436023260900775,5.22035359926168,-1.06220275707934,0.290503126434972,0.40430211519271,-6.85165159329375
"218479_s_at",-0.0495183657248423,6.63855985650467,-1.06196909568345,0.290608710007256,0.404423799968254,-6.85189858365399
"207321_s_at",-0.0500685680355386,7.11598092578505,-1.06186482875034,0.29065583310404,0.404464118469826,-6.8520087812112
"210377_at",0.0882493838272342,6.54601716717757,1.06156080438176,0.290793265668195,0.404630094847283,-6.85233003775999
"217203_at",-0.0472542478237156,5.49195275456075,-1.06133327834873,0.290896146564599,0.404747975891287,-6.8525704010857
"204835_at",-0.0524884241410974,7.72379938114019,-1.06114747241714,0.290980181209378,0.404832798103703,-6.85276665298215
"203535_at",-0.250914998606616,9.6858853832243,-1.06111814944276,0.290993444654086,0.404832798103703,-6.85279762141266
"221504_s_at",0.0818645222589733,9.38620723262617,1.06047568679925,0.291284148504453,0.405211929150002,-6.85347592544001
"206885_x_at",0.0367848895021113,7.54715868653271,1.06028793382534,0.291369141025524,0.405304861069464,-6.85367407671107
"216490_x_at",-0.0311108631562281,4.59698193769159,-1.06018359560862,0.291416380436342,0.405327800185126,-6.85378417862291
"210445_at",-0.139074949367347,6.03296115878505,-1.060171158537,0.291422011702459,0.405327800185126,-6.8537973020167
"216099_at",0.0536202841217454,5.15566707193458,1.06005181483323,0.291476051999892,0.405377659887255,-6.85392322386815
"220463_at",-0.0440832512399722,7.42990653702804,-1.05962890050793,0.291667607791274,0.405618754566121,-6.85436933718105
"217176_s_at",-0.0276009030130194,4.44755095084112,-1.05922521683333,0.291850533211367,0.405847817745187,-6.85479500230224
"220730_at",0.0506809905309639,7.15571217796262,1.05867895727686,0.292098189959872,0.40616686220754,-6.85537075393551
"206774_at",-0.05700495174525,5.85397947391589,-1.05859511814526,0.292136212628811,0.406184735795519,-6.85545909371882
"207267_s_at",-0.0457305955548908,5.3338208111028,-1.05857022938541,0.292147500812044,0.406184735795519,-6.85548531723784
"205214_at",-0.0821701767241385,7.28134683745794,-1.05801976828419,0.292397235873986,0.406483941818997,-6.85606514463518
"213065_at",-0.0940391496090785,9.13781373271963,-1.05801546698351,0.292399187874913,0.406483941818997,-6.85606967424081
"222345_at",-0.0327017397456016,5.91321329499065,-1.05768771046254,0.292547955269648,0.406665382861733,-6.85641477440828
"217020_at",0.0524050951836737,7.43603349199065,1.05762715881281,0.292575445063905,0.406678226084399,-6.85647851876264
"207276_at",0.026628282445461,4.12395758694393,1.05712296297444,0.292804412812299,0.406971103461605,-6.85700916051095
"217515_s_at",-0.0319836756351158,6.55532907446729,-1.05646186183953,0.293104819888763,0.407363232182455,-6.85770456194872
"207525_s_at",-0.0548223497522864,9.87742458575701,-1.05592396366373,0.2933493977277,0.407677724184005,-6.85827005380418
"217621_at",0.0247477615985225,4.42440158334579,1.05547317417109,0.2935544748809,0.407937284924921,-6.85874375109864
"206589_at",0.0543025680858552,7.10428775386916,1.05536689171046,0.293602840043252,0.40797905242478,-6.85885540565745
"211046_at",-0.0235522139549611,4.06650881438318,-1.05521996452044,0.293669710022662,0.408046526684229,-6.85900974121505
"210876_at",0.0491564221509501,6.30200278206542,1.05457850736909,0.293961773404702,0.40842687347406,-6.85968329538085
"213646_x_at",-0.0532102351196338,13.3898626548598,-1.05437706822892,0.294053531874231,0.408514012070248,-6.859894731281
"220567_at",0.0439513492853628,6.79015126318692,1.05436033133721,0.29406115664887,0.408514012070248,-6.85991229698905
"216492_at",0.0395526603156229,6.17833918657009,1.05429642233825,0.294090272712903,0.408528991139057,-6.85997936826959
"200970_s_at",-0.0781903183286429,9.73244161036449,-1.05417503406686,0.294145580942311,0.408580350338955,-6.86010675198796
"215400_x_at",0.0506395607399722,6.82248876457944,1.0540964116566,0.294181407503195,0.408604643981406,-6.86018924994386
"215650_at",0.0365113409725545,6.01215255431776,1.05399111088644,0.294229395472321,0.408645825187593,-6.86029973187689
"221212_x_at",0.0497024373937371,4.67922405008411,1.05376610189308,0.294331955049048,0.408762789302458,-6.86053577585457
"210770_s_at",-0.0653714391896552,5.19443454872897,-1.05352599410594,0.294441423484193,0.408889333135876,-6.86078760465502
"208525_s_at",0.0376425550066858,4.95958324565421,1.05346220275289,0.294470511489083,0.408904244251962,-6.86085450057083
"205369_x_at",-0.0414129745246304,6.16320318970093,-1.05307987873879,0.294644887059076,0.409120888480645,-6.8612553481571
"220081_x_at",0.0563008626688957,8.86631659113084,1.05289643446349,0.294728579739943,0.409211598376544,-6.86144762968838
"51200_at",0.0645705943881075,8.4808657766729,1.05263961738636,0.294845774386106,0.409348809386019,-6.86171676355528
"220031_at",0.0436373818279385,5.41358202231776,1.05232821888731,0.294987918912219,0.409520640279172,-6.86204301025639
"214390_s_at",-0.0703813470475013,7.86657936241121,-1.05148834303947,0.295371530313777,0.410027648267,-6.86292246182984
"218668_s_at",-0.113066280531668,7.10545531000935,-1.05138545793821,0.295418546131046,0.410067368307364,-6.86303014767293
"216693_x_at",0.0981103290957081,8.04178362217757,1.05117950878398,0.295512674807551,0.410172476188903,-6.86324567564429
"220524_at",-0.0599858183979588,7.00244855136449,-1.05102847171696,0.295581718958264,0.4102427557488,-6.86340371124127
"211461_at",0.0353426214035891,6.95388970485981,1.05094690484366,0.295619010488097,0.410268959311551,-6.86348904838623
"220838_at",0.0400552370679101,6.36432767474766,1.05043568577695,0.295852807290017,0.410567858556607,-6.86402374978582
"205673_s_at",0.0613226497987329,7.17962997574766,1.05035119768629,0.295891458472373,0.410595925341879,-6.86411209420717
"211086_x_at",0.04926521824525,5.21572501264486,1.05003423270426,0.296036492545971,0.410771602428661,-6.86444346451902
"219765_at",0.0659780488881068,6.62513206041122,1.04996830787846,0.296066663912331,0.410787887419581,-6.86451237316647
"218328_at",0.064381821176636,7.90351007442056,1.04983698447649,0.296126772018053,0.410845704556272,-6.86464962776036
"210400_at",-0.041432505852217,6.5670952777757,-1.0497431031053,0.296169747586836,0.41087974632533,-6.8647477389515
